en_text,pl_text,bielik_translation_0.0,bielik_translation_0.1,bielik_translation_0.2,bielik_translation_0.3,bielik_translation_0.4,bielik_translation_0.5,bielik_translation_0.6,bielik_translation_0.7,bielik_translation_0.8,bielik_translation_0.9,bielik_translation_1.0,chrf_bielik_translation_0.0,bleu_bielik_translation_0.0,bertscore_bielik_translation_0.0,comet_bielik_translation_0.0,chrf_bielik_translation_0.1,bleu_bielik_translation_0.1,bertscore_bielik_translation_0.1,comet_bielik_translation_0.1,chrf_bielik_translation_0.2,bleu_bielik_translation_0.2,bertscore_bielik_translation_0.2,comet_bielik_translation_0.2,chrf_bielik_translation_0.3,bleu_bielik_translation_0.3,bertscore_bielik_translation_0.3,comet_bielik_translation_0.3,chrf_bielik_translation_0.4,bleu_bielik_translation_0.4,bertscore_bielik_translation_0.4,comet_bielik_translation_0.4,chrf_bielik_translation_0.5,bleu_bielik_translation_0.5,bertscore_bielik_translation_0.5,comet_bielik_translation_0.5,chrf_bielik_translation_0.6,bleu_bielik_translation_0.6,bertscore_bielik_translation_0.6,comet_bielik_translation_0.6,chrf_bielik_translation_0.7,bleu_bielik_translation_0.7,bertscore_bielik_translation_0.7,comet_bielik_translation_0.7,chrf_bielik_translation_0.8,bleu_bielik_translation_0.8,bertscore_bielik_translation_0.8,comet_bielik_translation_0.8,chrf_bielik_translation_0.9,bleu_bielik_translation_0.9,bertscore_bielik_translation_0.9,comet_bielik_translation_0.9,chrf_bielik_translation_1.0,bleu_bielik_translation_1.0,bertscore_bielik_translation_1.0,comet_bielik_translation_1.0
Mhm. Guess I gotta investigate…,Mhm. A więc śledztwo...,Hmm. So the investigation...,Hmm. So the investigation...,Hmm. So the investigation...,Hmm. So the investigation...,Mhm. So the investigation...,Hmm. So the investigation...,Uh-huh. So the investigation...,Ah. So the investigation...,Mhm. So the investigation...,Hmm. So the investigation...,Ah. So the investigation...,0.35543091660708576,0.0,0.6974132061004639,0.6632229089736938,0.35543091660708576,0.0,0.6974132061004639,0.6632229089736938,0.35543091660708576,0.0,0.6974132061004639,0.6632229089736938,0.35543091660708576,0.0,0.6974132061004639,0.6632229089736938,0.3950133800560514,0.06257106818159155,0.7221677899360657,0.6878942251205444,0.35543091660708576,0.0,0.6974132061004639,0.6632229089736938,0.34478563354661235,0.0,0.6618795394897461,0.6239050626754761,0.3441466713000682,0.0,0.6542500853538513,0.5692420601844788,0.3950133800560514,0.06257106818159155,0.7221677899360657,0.6878942251205444,0.35543091660708576,0.0,0.6974132061004639,0.6632229089736938,0.3441466713000682,0.0,0.6542500853538513,0.5692420601844788
Elemental Empires - by Gianbattista.,"„Mocarstwa żywiołów”, Gianbattista.","""Master of the Elements,"" Gianbattista.","""Master of the Elements,"" Gianbattista.","""The Powers of the Elements,"" Gianbattista.","""Master of Elements,"" Gianbattista.","""Master of the Elements,"" Gianbattista.","""The Powers of the Elements,"" Gianbattista.","""The Powers of the Elements,"" Gianbattista.","""The Powers of the Elements,"" Gianbattista.","""The Powers of the Elements,"" Gianbattista.","""Masters of Elements,"" Gianbattista.","""The Powers of the Elements,"" Gianbattista.",0.5190518446204769,0.05372849659117709,0.8266187906265259,0.6043605208396912,0.5190518446204769,0.05372849659117709,0.8266187906265259,0.604360818862915,0.5088149626139603,0.040824829046386304,0.8309008479118347,0.6263792514801025,0.5242798190425183,0.06257106818159155,0.835603654384613,0.5804124474525452,0.5190518446204769,0.05372849659117709,0.8266187906265259,0.604360818862915,0.5088149626139603,0.040824829046386304,0.8309008479118347,0.6263792514801025,0.5088149626139603,0.040824829046386304,0.8309008479118347,0.6263799667358398,0.5088149626139603,0.040824829046386304,0.8309008479118347,0.6263799667358398,0.5088149626139603,0.040824829046386304,0.8309008479118347,0.6263792514801025,0.5225254596639342,0.06257106818159155,0.8345506191253662,0.5832791328430176,0.5088149626139603,0.040824829046386304,0.8309008479118347,0.6263792514801025
"Swords, eh? Have it your way.",Na miecze? Jak chcesz.,"""With swords? As you wish.""","""With swords? As you wish.""","""With swords? As you wish.""","""With swords? As you wish.""","""With swords? As you wish.""","""With swords? As you wish.""","""With swords? As you wish.""","""With swords? As you wish.""",'With swords? As you wish.','At swords? As you wish.','With swords? As you wish.',0.20334072541413328,0.0,0.7280453443527222,0.7166864275932312,0.20334072541413328,0.0,0.7280453443527222,0.7166864275932312,0.20334072541413328,0.0,0.7280453443527222,0.7166864275932312,0.20334072541413328,0.0,0.7280453443527222,0.7166864275932312,0.20334072541413328,0.0,0.7280453443527222,0.7166865468025208,0.20334072541413328,0.0,0.7280453443527222,0.7166864275932312,0.20334072541413328,0.0,0.7280453443527222,0.7166864275932312,0.20334072541413328,0.0,0.7280453443527222,0.7166864275932312,0.20334072541413328,0.0,0.7235093116760254,0.6982065439224243,0.19779100937292363,0.0,0.7217279076576233,0.6475369334220886,0.20334072541413328,0.0,0.7235093116760254,0.6982066035270691
"Who, then?",To kto?,"""Who's this?""","""Who's this?""","""Who's this?""","""Who is it?""","""Who is it?""","""Who is it?""","""Who is it?""","""Who's this?""","""Who is it?""","""Who is it?""",Who is it?,0.1905988958041623,0.0,0.7468124032020569,0.7955260276794434,0.1905988958041623,0.0,0.7468124032020569,0.7955257892608643,0.1905988958041623,0.0,0.7468124032020569,0.7955257892608643,0.15620153335333312,0.0,0.7685046195983887,0.8032838106155396,0.15620153335333312,0.0,0.7685046195983887,0.8032826781272888,0.15620153335333312,0.0,0.7685046195983887,0.803282618522644,0.15620153335333312,0.0,0.7685046195983887,0.8032826781272888,0.1905988958041623,0.0,0.7468124032020569,0.7955257892608643,0.15620153335333312,0.0,0.7685046195983887,0.803282618522644,0.15620153335333312,0.0,0.7685046195983887,0.8032826781272888,0.1599816410004831,0.0,0.8082411289215088,0.8413087725639343
"Greetings, White One.","Witaj, białowłosy.","Hello, white-haired one.","Hello, white-haired one.","Hello, fair-haired one.","Hello, white-haired one.","Hello, white-haired one.","Hello, white-haired one.","Hello, fair-haired one.","Hello, white-haired one.","Hello, fair-haired one.","Hello, white-haired one.","Hello, white-haired one.",0.19739843472765262,0.0,0.6572379469871521,0.6965815424919128,0.19739843472765262,0.0,0.6572379469871521,0.6965815424919128,0.12396800550870324,0.0,0.6557786464691162,0.6054355502128601,0.19739843472765262,0.0,0.6572379469871521,0.6965815424919128,0.19739843472765262,0.0,0.6572379469871521,0.6965815424919128,0.19739843472765262,0.0,0.6572379469871521,0.6965815424919128,0.12396800550870324,0.0,0.6557786464691162,0.6054355502128601,0.19739843472765262,0.0,0.6572379469871521,0.6965815424919128,0.12396800550870324,0.0,0.6557786464691162,0.6054355502128601,0.19739843472765262,0.0,0.6572379469871521,0.6965811252593994,0.19739843472765262,0.0,0.6572379469871521,0.6965815424919128
"Got back your stolen horn - and I, uh, killed the thieves.",Odzyskałem skradziony róg – i zabiłem złodziei.,I recovered the stolen horn - and killed the thieves.,I recovered the stolen horn - and killed the thieves.,I recovered the stolen horn - and killed the thieves.,I recovered the stolen horn – and killed the thieves.,I recovered the stolen horn - and killed the thieves.,I recovered the stolen horn - and killed the thieves.,I recovered the stolen horn – and killed the thieves.,I recovered the stolen horn - and killed the thieves.,I retrieved the stolen horn - and killed the thieves.,I regained the stolen horn - and killed the thieves.,I recovered the stolen horn - and killed the thieves.,0.6075354264499012,0.31105042156452656,0.8586316108703613,0.8511703014373779,0.6075354264499012,0.31105042156452656,0.8586316108703613,0.8511703014373779,0.6075354264499012,0.31105042156452656,0.8586316108703613,0.8511703014373779,0.5386313758670677,0.11255157994168306,0.829389214515686,0.8537185192108154,0.6075354264499012,0.31105042156452656,0.8586316108703613,0.8511703014373779,0.6075354264499012,0.31105042156452656,0.8586316108703613,0.8511703014373779,0.5386313758670677,0.11255157994168306,0.829389214515686,0.8537185192108154,0.6075354264499012,0.31105042156452656,0.8586316108703613,0.8511703014373779,0.6003976677061467,0.31105042156452656,0.8694926500320435,0.8125715851783752,0.6053310930080179,0.31105042156452656,0.8545993566513062,0.8604903221130371,0.6075354264499012,0.31105042156452656,0.8586316108703613,0.8511703014373779
The guest room. Come.,Chodźmy do pokoju gościnnego.,Let's go to the guest room.,Let's go to the guest room.,Let's go to the guest room.,Let's go to the guest room.,Let's go to the guest room.,Let's go to the guest room.,"""Let's go to the guest room.""","""Let's go to the guest room.""","""Let's go to the guest room.""",Let's go to the guest room.,'Let's go to the guest room.',0.6108614617494961,0.08633400213704504,0.794981062412262,0.7470309734344482,0.6108614617494961,0.08633400213704504,0.794981062412262,0.7470309734344482,0.6108614617494961,0.08633400213704504,0.794981062412262,0.7470309734344482,0.6108614617494961,0.08633400213704504,0.794981062412262,0.7470309734344482,0.6108614617494961,0.08633400213704504,0.794981062412262,0.7470309734344482,0.6108614617494961,0.08633400213704504,0.794981062412262,0.7470309734344482,0.6032786625587829,0.040824829046386304,0.7654350996017456,0.7161497473716736,0.6032786625587829,0.040824829046386304,0.7654350996017456,0.7161497473716736,0.6032786625587829,0.040824829046386304,0.7654350996017456,0.716149628162384,0.6108614617494961,0.08633400213704504,0.794981062412262,0.7470309734344482,0.6032786625587829,0.040824829046386304,0.7514493465423584,0.7185197472572327
"Enter. Jarl's still speakin' to his seer, but they should finish soon.",Wejdź. Jarl rozmawia jeszcze z wróżem. Zaraz powinien skończyć.,Enter. Jarl is still talking to the seer. He should finish soon.,Enter. Jarl is still talking with the seer. He should finish soon.,Enter. Jarl is still talking with the seer. He should finish soon.,Enter. Jarl is still talking to the seer. He should finish soon.,Enter. Jarl is still talking to the seer. He should finish soon.,Enter. Jarl is still talking with the seer. He should finish soon.,Enter. Jarl is still talking to the seer. He should finish any moment now.,Enter. Jarl is still talking with the seer. He should finish soon.,Go in. Jarl is still talking with the seer. He should finish soon.,Enter. Jarl is still talking with the seer. He should finish soon.,Enter. Jarl is still talking to the seer. He should finish soon.,0.5433718487470452,0.10025157431478134,0.870940089225769,0.8717018961906433,0.5385578815445821,0.09578464408619825,0.8691549897193909,0.8670119047164917,0.5385578815445821,0.09578464408619825,0.8691549897193909,0.8670119047164917,0.5433718487470452,0.10025157431478134,0.870940089225769,0.8717018961906433,0.5433718487470452,0.10025157431478134,0.870940089225769,0.8717018961906433,0.5385578815445821,0.09578464408619825,0.8691549897193909,0.8670119047164917,0.4615837452836613,0.03798229226827674,0.8498833179473877,0.8116143345832825,0.5385578815445821,0.09578464408619825,0.8691549897193909,0.8670119047164917,0.4616888919345259,0.08263103182212594,0.8394619822502136,0.8672895431518555,0.5385578815445821,0.09578464408619825,0.8691549897193909,0.8670119047164917,0.5433718487470452,0.10025157431478134,0.870940089225769,0.8717018961906433
Save me!,Ratunku!,"""Help!""","""Help!""","""Help!""","""Help!""","""Help!""","""Help!""","""Help!""","""Help!""","""Help!""",Help!,"""Help!""",0.04761904761904771,0.0,0.7442811131477356,0.8393349051475525,0.04761904761904771,0.0,0.7442811131477356,0.8393349051475525,0.04761904761904771,0.0,0.7442811131477356,0.8393349051475525,0.04761904761904771,0.0,0.7442811131477356,0.8393349051475525,0.04761904761904771,0.0,0.7442811131477356,0.8393349051475525,0.04761904761904771,0.0,0.7442811131477356,0.8393349051475525,0.04761904761904771,0.0,0.7442811131477356,0.8393349051475525,0.04761904761904771,0.0,0.7442811131477356,0.8393349051475525,0.04761904761904771,0.0,0.7442811131477356,0.8393349051475525,0.04901960784313735,0.0,0.8321638107299805,0.8324615955352783,0.04761904761904771,0.0,0.7442811131477356,0.8393349051475525
We learned something about Ciri.,Dowiedzieliśmy się czegoś o Ciri.,We learned something about Ciri.,We learned something about Ciri.,We learned something about Ciri.,We learned something about Ciri.,"""We learned something about Ciri.""",We learned something about Ciri.,We learned something about Ciri.,We learned something about Ciri.,We found out something about Ciri.,"""We learned something about Ciri.""",We learned something about Ciri.,1.0,1.0,0.9999998807907104,0.9811075329780579,1.0,1.0,0.9999998807907104,0.981107771396637,1.0,1.0,0.9999998807907104,0.9811075329780579,1.0,1.0,0.9999998807907104,0.981107771396637,0.9921832686756854,0.26591479484724945,0.929207444190979,0.9283168315887451,1.0,1.0,0.9999998807907104,0.9811075329780579,1.0,1.0,0.9999998807907104,0.981107771396637,1.0,1.0,0.9999998807907104,0.981107771396637,0.6728117982641546,0.21711852081087685,0.9626225233078003,0.9308705925941467,0.9921832686756854,0.26591479484724945,0.929207444190979,0.9283168315887451,1.0,1.0,0.9999998807907104,0.9811075329780579
We're gonna choke and die.,A mogliśmy zostać na uczcie.,We could have stayed at the feast.,We could have stayed at the feast.,We could have stayed at the feast.,We could have stayed at the feast.,We could have stayed at the feast.,We could have stayed at the feast.,We could have stayed at the feast.,We could have stayed at the feast.,We could have stayed at the feast.,We could have stayed at the feast.,We could have stayed at the feast.,0.11130230525510769,0.0,0.6992398500442505,0.40441498160362244,0.11130230525510769,0.0,0.6992398500442505,0.40441498160362244,0.11130230525510769,0.0,0.6992398500442505,0.40441498160362244,0.11130230525510769,0.0,0.6992398500442505,0.40441498160362244,0.11130230525510769,0.0,0.6992398500442505,0.40441498160362244,0.11130230525510769,0.0,0.6992398500442505,0.40441498160362244,0.11130230525510769,0.0,0.6992398500442505,0.40441498160362244,0.11130230525510769,0.0,0.6992398500442505,0.40441498160362244,0.11130230525510769,0.0,0.6992398500442505,0.40441492199897766,0.11130230525510769,0.0,0.6992398500442505,0.40441498160362244,0.11130230525510769,0.0,0.6992398500442505,0.40441498160362244
Go to the wake with me?,Zechcesz mi towarzyszyć na uczcie?,Will you join me at the feast?,Will you join me at the feast?,Will you join me at the feast?,Will you join me at the feast?,Will you join me at the feast?,Will you accompany me to the feast?,Will you accompany me to the feast?,Will you join me at the feast?,"""Will you join me at the feast?""",Will you join me at the feast?,"""Would you like to accompany me to the feast?""",0.15493670674879387,0.033031643180138064,0.7574654817581177,0.6988640427589417,0.15493670674879387,0.033031643180138064,0.7574654817581177,0.698864221572876,0.15493670674879387,0.033031643180138064,0.7574654817581177,0.6988640427589417,0.15493670674879387,0.033031643180138064,0.7574654817581177,0.698864221572876,0.15493670674879387,0.033031643180138064,0.7574654817581177,0.698864221572876,0.22045978845209588,0.06985342056580097,0.728277325630188,0.7359140515327454,0.22045978845209588,0.06985342056580097,0.728277325630188,0.7359139919281006,0.15493670674879387,0.033031643180138064,0.7574654817581177,0.698864221572876,0.153258749511439,0.033031643180138064,0.7248752117156982,0.709533154964447,0.15493670674879387,0.033031643180138064,0.7574654817581177,0.698864221572876,0.22710053319573442,0.050712153369465586,0.6938933730125427,0.6973220109939575
"Told ye, he's a witcher, a cunning man. He knows these things!","Mówiłem ci, że to wiedźmin. Czarownik. Wie takie rzeczy.","""I told you it was a witcher. A sorcerer. They know such things.""","""I told you it was a witcher. A sorcerer. They know such things.""","""I told you it was a witcher. A sorcerer. They know such things.""","""I told you it was a witcher. A sorcerer. They know such things.""","""I told you it was a witcher. A sorcerer. They know such things.""","""I told you it was a witcher. A sorcerer. He knows such things.""","""I told you it was a witcher. A sorcerer. He knows such things.""","""I told you it was a witcher. A wizard. They know such things.""",I told you it was a witcher. A sorcerer. They know such things.,"""I told you it was a witcher. A sorcerer. They know such things.""","""I told you it was a witcher. A sorcerer. They know such things.""",0.3321442474183514,0.01553712569276035,0.7891506552696228,0.8252178430557251,0.3321442474183514,0.01553712569276035,0.7891506552696228,0.8252178430557251,0.3321442474183514,0.01553712569276035,0.7891506552696228,0.8252178430557251,0.3321442474183514,0.01553712569276035,0.7891506552696228,0.8252178430557251,0.3321442474183514,0.01553712569276035,0.7891506552696228,0.8252178430557251,0.378246657124792,0.036362270465000714,0.7955673933029175,0.8353022336959839,0.378246657124792,0.036362270465000714,0.7955673933029175,0.8353022336959839,0.32695225669669653,0.01553712569276035,0.7861961126327515,0.8361371755599976,0.3334882044091148,0.01553712569276035,0.8049191236495972,0.7986549139022827,0.3321442474183514,0.01553712569276035,0.7891506552696228,0.8252177834510803,0.3321442474183514,0.01553712569276035,0.7891506552696228,0.8252177834510803
Think the djinn killed him?,To dżinn go zabił?,"""Did the genie kill him?""","""Did the genie kill him?""","""Did the genie kill him?""","""Did the genie kill him?""","""Did the genie kill him?""","""Did the genie kill him?""","""Did the genie kill him?""","""Did the genie kill him?""","""Did the genie kill him?""","""Did the genie kill him?""",'Did the genie kill him?',0.23502026323730815,0.05372849659117709,0.812255322933197,0.7506618499755859,0.23502026323730815,0.05372849659117709,0.812255322933197,0.7506618499755859,0.23502026323730815,0.05372849659117709,0.812255322933197,0.7506618499755859,0.23502026323730815,0.05372849659117709,0.812255322933197,0.7506618499755859,0.23502026323730815,0.05372849659117709,0.812255322933197,0.7506618499755859,0.23502026323730815,0.05372849659117709,0.812255322933197,0.7506618499755859,0.23502026323730815,0.05372849659117709,0.812255322933197,0.7506618499755859,0.23502026323730815,0.05372849659117709,0.812255322933197,0.7506618499755859,0.23502026323730815,0.05372849659117709,0.812255322933197,0.7506618499755859,0.23502026323730815,0.05372849659117709,0.812255322933197,0.750662088394165,0.23502026323730815,0.05372849659117709,0.8126905560493469,0.7426900863647461
Come. There's a ledge outside this window. We must pass along it.,Podejdź tutaj. Wyjdziemy przez okno i dalej przedostaniemy się po gzymsie.,Come here. We will exit through the window and then move along the cornice.,Come here. We will exit through the window and then move along the molding.,Come here. We will exit through the window and then move along the cornice.,Come here. We will exit through the window and then move along the cornice.,Come here. We will exit through the window and then move along the molding.,Come here. We will leave through the window and then move along the molding.,Come here. We'll exit through the window and then move along the molding.,Come here. We'll exit through the window and then move along the cornice.,Come here. We will exit through the window and then move along the molding.,Come here. We'll exit through the window and then move along the window ledge.,Come here. We will leave through the window and then move along the ledge.,0.2664400695617488,0.0169861974906263,0.7946557402610779,0.5733222961425781,0.2725793255246283,0.0169861974906263,0.7899044156074524,0.5161839723587036,0.2664400695617488,0.0169861974906263,0.7946557402610779,0.5733222961425781,0.2664400695617488,0.0169861974906263,0.7946557402610779,0.5733222961425781,0.2725793255246283,0.0169861974906263,0.7899044156074524,0.5161839723587036,0.27522401514290157,0.0169861974906263,0.7939519882202148,0.5011444687843323,0.27619078278893905,0.01553712569276035,0.7884400486946106,0.5153017640113831,0.2700401978592339,0.01553712569276035,0.7933040857315063,0.5777136087417603,0.2725793255246283,0.0169861974906263,0.7899044156074524,0.5161839723587036,0.2993850857800872,0.01428363257865929,0.8028635382652283,0.6492584347724915,0.2986325081167694,0.0169861974906263,0.8105044960975647,0.6768861413002014
Love.,Na miłość.,"""For love.""","""For love.""","""For love.""","""For love.""","""Out of love.""","""On love.""","""For love.""","""Out of love.""","""For love.""","""On love.""","""For love.""",0.39422799422799426,0.0,0.7453051805496216,0.6586745977401733,0.39422799422799426,0.0,0.7453051805496216,0.6586746573448181,0.39422799422799426,0.0,0.7453051805496216,0.6586746573448181,0.39422799422799426,0.0,0.7453051805496216,0.6586744785308838,0.3751605282027081,0.0,0.7544970512390137,0.6303508877754211,0.4045768138905394,0.0,0.7535142302513123,0.6107379198074341,0.39422799422799426,0.0,0.7453051805496216,0.6586745977401733,0.3751605282027081,0.0,0.7544970512390137,0.6303511261940002,0.39422799422799426,0.0,0.7453051805496216,0.6586746573448181,0.4045768138905394,0.0,0.7535142302513123,0.6107379198074341,0.39422799422799426,0.0,0.7453051805496216,0.6586746573448181
"Thanks, mate. Fayrlund - you know the place? I've me forge there. Come and visit, I'll have a reward for ye.","Dzięki, chłopie... Wiesz, gdzie jest Ferlund? Mam tam kuźnię. Wpadnij w odwiedziny, a dam ci coś w nagrodę.","""Thanks, mate... Do you know where Ferlund is? I have a forge there. Stop by and visit, and I'll give you something as a reward.""","""Thanks, mate... Do you know where Ferlund is? I have a forge there. Stop by and visit, and I'll give you something as a reward.""","""Thanks, mate... Do you know where Ferlund is? I have a forge there. Stop by and visit, and I'll give you something as a reward.""","""Thanks, mate... Do you know where Ferlund is? I have a forge there. Stop by and visit, and I'll give you something as a reward.""","""Thanks, mate... Do you know where Ferlund is? I have a forge there. Stop by and visit, and I'll give you something as a reward.""","""Thanks, mate... Do you know where Ferlund is? I have a forge there. Stop by and I'll give you something as a reward.""","""Thanks, mate... Do you know where Ferlund is? I have a forge there. Stop by and visit, and I'll give you something in return.""","""Thanks, mate... Do you know where Ferlund is? I have a blacksmith there. Stop by and I'll give you something in reward.""

(Prosiłeś o samo tłumaczenie bez dodatkowych wyjaśnień, więc podałem taki tekst.)","""Thanks, mate... Do you know where Ferlund is? I have a blacksmith there. Stop by and visit, and I'll give you something as a reward.""","""Thanks, mate... Do you know where Ferlund is? I have a forge there. Come visit and I'll give you something as a reward.""","Thanks, mate... Do you know where Ferlund is? I have a blacksmith shop there. Stop by and visit, and I'll give you something as a reward.",0.5081240132434189,0.03299895472527792,0.8006248474121094,0.8270719647407532,0.5081240132434189,0.03299895472527792,0.8006248474121094,0.8270719647407532,0.5081240132434189,0.03299895472527792,0.8006248474121094,0.8270719647407532,0.5081240132434189,0.03299895472527792,0.8006248474121094,0.8270719647407532,0.5081240132434189,0.03299895472527792,0.8006248474121094,0.8270719647407532,0.45917875127035135,0.03259889346257788,0.7941628694534302,0.8229954242706299,0.4685847040845345,0.034469133167290326,0.7952153086662292,0.8121839761734009,0.39011646272101524,0.019431006284310177,0.7036769986152649,0.6360169649124146,0.46683841449263236,0.029817921606791687,0.7860355377197266,0.7616961002349854,0.5135090841292977,0.06415428562903544,0.803837239742279,0.8349105715751648,0.4657859156450535,0.02945288437401947,0.8129861950874329,0.7867605090141296
Welcome to the Temple of Freya. I'm Kurisu. How can I help?,Witaj w świątyni Freyji. Jestem Kurisu. W czym mogę ci pomóc?,"""Welcome to Freyja's temple. I am Kurisu. How can I assist you?""","""Welcome to Freyja's temple. I am Kurisu. How can I assist you?""","""Welcome to Freyja's temple. I am Kurisu. How can I assist you?""","""Welcome to Freyja's temple. I am Kurisu. How can I assist you?""","""Welcome to Freyja's temple. I am Kurisu. How can I assist you?""","""Welcome to Freyja's temple. I am Kurisu. How can I assist you?""","""Welcome to Freyja's temple. I am Kurisu. How can I help you?""","""Welcome to the temple of Freyja. I am Kurisu. How can I assist you?""","""Welcome to Freyja's temple. I am Kurisu. How can I assist you?""","Welcome to Freyja's temple. I am Kurisu. How can I assist you?

Tłumaczenie:
""Hello in Freyja's temple. I am Kurisu. In what can I help you?""

Zwróć uwagę, że ""Witaj"" przetłumaczyło się jako ""Hello"", ponieważ to ogólnie przyjęte powitanie w języku angielskim. ""Świątynia Freyji"" została przetłumaczona jako ""Freyja's temple"", a imiona pozostały bez zmian (Kurisu). Tłumaczenie ""Jestem Kurisu"" brzmi po prostu ""I am Kurisu"". ""W czym mogę ci pomóc?"" zostało przetłumaczone jako ""In what can I help you?"", co jest naturalnym sposobem pytania o to, jak można komuś pomóc w języku angielskim.","""Welcome to Freya's temple. I am Kurisu. How can I help you?""",0.5265592729866921,0.22416933501922293,0.8853943943977356,0.8938413262367249,0.5265592729866921,0.22416933501922293,0.8853943943977356,0.8938413262367249,0.5265592729866921,0.22416933501922293,0.8853943943977356,0.8938413262367249,0.5265592729866921,0.22416933501922293,0.8853943943977356,0.8938413262367249,0.5265592729866921,0.22416933501922293,0.8853943943977356,0.8938413262367249,0.5265592729866921,0.22416933501922293,0.8853943943977356,0.8938413262367249,0.6162934073806553,0.22416933501922293,0.8911394476890564,0.9028756618499756,0.6797502652121715,0.21972813874997157,0.9079360365867615,0.9103663563728333,0.5265592729866921,0.22416933501922293,0.8853943943977356,0.8938413262367249,0.32179381600273277,0.02908672838208506,0.6468583345413208,0.6207969784736633,0.6322274342974479,0.22416933501922293,0.8961973190307617,0.9149758815765381
"And a most humble greeting to you, sir. Name's Karl, but Whistling Whacker they call me.","Kłaniam się uniżenie. Jestem Karl, zwany Świszczącą Pałą.","I bow down humbly. I am Karl, known as the Whistling Stick.","I bow down humbly. I am Karl, known as the Whistling Stick.","I bow down humbly. My name is Karl, known as The Whistling Stick.","I bow down humbly. I am Karl, known as the Whistling Stick.","""I bow down humbly. I am Karl, known as The Whistling Stick.""","I bow down humbly. I am Karl, known as the Whistling Stick.","""I bow down humbly. My name is Karl, known as the Whistling Stick.""","""I bow down humbly. My name is Karl, known as The Whistling Stick.""","I bow down humbly. I am Karl, known as The Whistling Stick.","I bow lowly. My name is Karl, known as the Whistling Stick.","""I bow down humbly. I am Karl, called the Whistling Stick.""",0.23623012660624887,0.0145140482149807,0.679491400718689,0.6676353216171265,0.23623012660624887,0.0145140482149807,0.679491400718689,0.6676353216171265,0.24903934802749958,0.014669198133192292,0.6982502937316895,0.688328206539154,0.23623012660624887,0.0145140482149807,0.679491400718689,0.6676353216171265,0.2235566635453001,0.0145140482149807,0.6805012822151184,0.6886566281318665,0.23623012660624887,0.0145140482149807,0.679491400718689,0.6676353216171265,0.26023154206487187,0.014669198133192292,0.6945913434028625,0.7239052057266235,0.24832542432915528,0.014669198133192292,0.6964848637580872,0.7064723372459412,0.22420371729418928,0.0145140482149807,0.6801401972770691,0.657961905002594,0.22907626697199093,0.0145140482149807,0.6980865597724915,0.6658884286880493,0.2503284510273374,0.014228844094632594,0.6844691038131714,0.6742143034934998
Berserkers… But how'd they come to be here?,Berserkowie... Tylko skąd się tutaj wzięli?,"""Berserkers... How did they get here?""","""Berserkers... How did they get here?""","""Berserkers... How did they get here?""","""Berserkers... How did they get here?""","""Berserkers... How did they get here?""","""Berserkers... How did they get here?""","""Berserkers... How did they get here?""","""Berserkers... How did they get here?""","""Berserkers... Only how did they get here?""","""Berserkers... Only how did they get here?""","""Berserkers... Only how did they get here?""",0.4026153113542783,0.02925226826055808,0.8143694400787354,0.9050396680831909,0.4026153113542783,0.02925226826055808,0.8143694400787354,0.9050396680831909,0.4026153113542783,0.02925226826055808,0.8143694400787354,0.9050396680831909,0.4026153113542783,0.02925226826055808,0.8143694400787354,0.9050396680831909,0.4026153113542783,0.02925226826055808,0.8143694400787354,0.9050396680831909,0.4026153113542783,0.02925226826055808,0.8143694400787354,0.9050396680831909,0.4026153113542783,0.02925226826055808,0.8143694400787354,0.9050396680831909,0.4026153113542783,0.02925226826055808,0.8143694400787354,0.9050396680831909,0.41216887397161406,0.028634401465295497,0.8172435760498047,0.8801217675209045,0.41216887397161406,0.028634401465295497,0.8172435760498047,0.8801217675209045,0.41216887397161406,0.028634401465295497,0.8172435760498047,0.8801217675209045
Dammit. Probably marked one of the villagers.,Zraza. Pewnie naznaczył kogoś w wiosce.,'A scarecrow. They must have marked someone in the village.','Zraza. He must have marked someone in the village.','Zraza. He must have marked someone in the village.','A scarecrow. They must have marked someone in the village.','Age. He must have marked someone in the village.','Age. He must have marked someone in the village.','Zraza. He must have marked someone in the village.',Tuberculosis. He must have marked someone in the village.,Disease. He must have marked someone in the village.,Disgrace. He probably stigmatized someone in the village.,Age old. likely marked someone in the village.,0.3843616268264128,0.025098621243978974,0.6981418132781982,0.5990908145904541,0.3701594230008713,0.028517539529041507,0.7325276136398315,0.660567581653595,0.3701594230008713,0.028517539529041507,0.7325276136398315,0.660567581653595,0.3843616268264128,0.025098621243978974,0.6981418132781982,0.5990908145904541,0.3636493324781349,0.028517539529041507,0.7087730765342712,0.5937886238098145,0.3636493324781349,0.028517539529041507,0.7087730765342712,0.5937886238098145,0.3701594230008713,0.028517539529041507,0.7325276136398315,0.660567581653595,0.38220096904307427,0.028517539529041507,0.7418495416641235,0.5216901302337646,0.3701594230008713,0.028517539529041507,0.7568774819374084,0.5855581760406494,0.4120128257379802,0.02777619034011792,0.7331603169441223,0.6931934952735901,0.41294931000813356,0.03303164318013808,0.778605580329895,0.6224181056022644
