en_text,pl_text,dialog_prototype,chrf_dialog_prototype,bleu_dialog_prototype,bertscore_dialog_prototype,comet_dialog_prototype
"I've no illusions, witcher. In Velen, you're gone as long as she's been, you don't come back.","Nie mam złudzeń, wiedźminie. Tu w Velen, jak ktoś znika na tyle czasu, to już nie wraca.","Nie mam złudzeń, wiedźminie. W Velen, jeśli ktoś zaginął tak dawno temu, już go nie ma.",0.5020330128011392,0.17103943246074765,0.8873008489608765,0.736118733882904
And you think this is witchers' work because…?,I to jest według ciebie zlecenie dla wiedźmina?,"I myślisz, że to nasza robota, ponieważ...?",0.10141229878675322,0.034052233956373766,0.6989190578460693,0.6181154847145081
Wanna hop over the village? Remind the bumpkins who we are?,Chcesz ze mną do wsi wyskoczyć? Chłopom się przypomnieć?,Chcesz przejechać przez wieś? Przypomnieć kmiotkom kim jesteśmy?,0.32031293398189203,0.024512401940754224,0.7943304181098938,0.8214002847671509
"A Changeling Rescued, or the Witcher's Triumph - your performance was mag-ni-fi-cent!","Twoja gra w ""Zmienniku wybawionym albo tryumfie Wiedźmina"" była im-po-nu-jąca!","A Changeling Rescued, or the Witcher's Triumph - twoja gra była mag-ni-fi-cent!",0.1961490037984913,0.020255986027125642,0.685787558555603,0.6925325393676758
Hmm… Trying the trick can't hurt.,Hmm... Spróbować nie zaszkodzi.,Spróbować tej sztuczki nie zaszkodzi.,0.6479942807576778,0.12574334296829354,0.7904019355773926,0.879824697971344
"Your father asked me to, but… what if I help her, and she wins, and they crown her queen of Skellige?","Twój ojciec mnie o to prosił, ale... co jeśli dzięki mnie Cerys zwycięży i zostanie królową Skellige?","Twój ojciec poprosił mnie o pomoc, ale... co jeśli jej pomogę, a ona wygra i koronują ją na królową Skellige?",0.5013003132309246,0.08097785064266204,0.8349176049232483,0.9269229173660278
All right! I'm up!,"No już, już.",Wstań.,0.01736111111111119,0.0,0.708854079246521,0.5453033447265625
Vintages from 1255 to 1264…,Tu są butelki z lat 1255-1264...,Vintages from 1255 to 1264...,0.28313828871255525,0.0,0.7593422532081604,0.5213296413421631
Got a problem?,Masz jakiś problem?,Masz jakiś problem?,1.0,0.5623413251903491,1.0,0.995955765247345
A witcher's silver sword…,Srebrny wiedźmiński miecz...,To srebrny miecz wiedźmina...,0.4791182127051692,0.0,0.848807692527771,0.9281349778175354
"Toward dawn a storm broke. It was mayhem, so I took advantage and jumped overboard.",Nad ranem rozpętał się sztorm. Wykorzystałam zamieszanie i wyskoczyłam za burtę.,"Tuż przed świtem rozpętała się burza. Panował chaos, więc skorzystałam z okazji i wyskoczyłam za burtę.",0.5568647623704001,0.16188613565728213,0.8659208416938782,0.9276027083396912
Nuh-huh! It is too!,"A właśnie, że tak!","Nie, nie! To prawdziwy ogień!",0.1404761904761905,0.0,0.7714198231697083,0.6783294081687927
Watch it. And leave the woman alone.,Zmień ton. I zostaw tę kobietę w spokoju.,Uważaj. I zostaw tę kobietę w spokoju.,0.7500529698818376,0.7013967267997694,0.9040403366088867,0.9300408959388733
"Same thing each time - snares sprung, earth trampled, blood, bits o' flesh… But no game in sight.","Wszędzie to samo. Wnyki zatrzaśnięte, zryta ziemia, krew, resztki skóry... A zwierzyny nie ma.","To samo za każdym razem - sidła się uruchamiają, ziemia jest stratowana, krew, strzępy mięsa… Ale żadnej zwierzyny w zasięgu wzroku.",0.3160267250884733,0.010862721615727716,0.7491036653518677,0.6406282782554626
"You've two bouts more 'fore you can challenge for the title of best in Skellige. You've got to defeat Einar, to be found on Faroe, and one Grim of Helmstein, a village on Ard Skellig. Good luck to ye.","Czekają cię dwa kolejne pojedynki, zanim otrzymasz szansę zostania mistrzem Skellige. Jeden z przeciwników to Einar. Znajdziesz go na Faroe. Drugim jest Grim z wioski Helmstein na Ard Skellig.","Musisz pokonać Einara, którego możesz znaleźć na Faroe, i jednego Grima z Helmstein, wioski na Ard Skellig. Powodzenia.",0.26547663303701347,0.03450721907663244,0.7141249179840088,0.6363752484321594
Damn. Forgot the wine.,"Cholera, zapomniałem o winie.",Cholera. Zapomniałem wina.,0.5532518820073448,0.0,0.8913571238517761,0.7746647596359253
"Hear that? Dammit, Hjalmar's probably started another row.","Słyszałeś? Cholera, Hjalmar zaczął pewnie jakąś burdę...","Słyszysz to? Cholera, pewnie Hjalmar znowu zaczął awanturę.",0.4682644604091098,0.039281465090051315,0.785742461681366,0.9200584888458252
"Hey, now!",Ej no!,"Hey, now!",0.13309931256399013,0.0,0.7796198725700378,0.7713876366615295
Can't say I do.,Nie znam.,"Nie mogę powiedzieć, żebym go znał.",0.24383312886837308,0.040824829046386304,0.6999712586402893,0.71346515417099
"Did everything to deserve it. Well, Scorpion did. But I'm not about to ply your horse with vodka.","Zasłużyłeś sobie. No, Wojsiłek raczej... Ale koniowi przecież nie dam wódki.","Zrobiłem wszystko, by sobie na to zasłużyć. No cóż, Skorpion dał radę. Ale nie zamierzam poić twojego konia wódką.",0.2912784608845346,0.012109013026441871,0.7430633902549744,0.7317687273025513
"Whoo-eey, that's some thunderin'. Think he's still alive?","Ło, ale gruchnął. Myślicie, że żyje?","Co za burza! Myślisz, że on jeszcze żyje?",0.2719319554453948,0.03303164318013808,0.8078981041908264,0.7521936297416687
"Secure in a Koviri bank. Far and safe from you, far and safe from Reuven.","W kovirskim banku. I nie dostaniesz go ani ty, ani Reuven.","Skarb jest bezpieczny w banku w Kovirze. Daleki od ciebie, daleki od Reuvena.",0.253139880342881,0.0,0.714059054851532,0.6334924697875977
I'll gut you!,Wypatroszę was!,Wytnę cię!,0.07506172839506181,0.0,0.785732090473175,0.7768430113792419
A king has a different view of the chessboard. His greatest foes surround him. His own chessmen might trap him. And that is check - and death.,Król widzi szachownicę inaczej. Najwięksi wrogowie są dookoła niego. Każda bierka może zamknąć króla w matni. A wtedy szach – i śmierć.,Król widzi szachownicę inaczej. Jego najwięksi wrogowie otaczają go ze wszystkich stron. Jego własne figury mogą go uwięzić. I to jest szach mat – śmierć.,0.47959347951782866,0.11213336822390839,0.8293954730033875,0.7413105368614197
For me?,Jak to dla mnie?,Dla mnie?,0.43309834689024357,0.05501080739920602,0.8787819743156433,0.8998866677284241
Surprises never end. See the ravens?,To jeszcze nie koniec niespodzianek. Widzisz te kruki?,Trudno będzie otworzyć.,0.07559810701928783,0.0,0.654326856136322,0.40458542108535767
"Akh akh. Dammit, gotta hold my breath.","Zaraza, muszę wstrzymać oddech.","Ach, ach. Cholera, muszę wstrzymać oddech.",0.7930808107170253,0.20205155046766235,0.8555628657341003,0.8346093893051147
"Quiet, dear, you don't know what you're sayin'. Your brother was a vile man, a criminal. The quicker you forget him, the better.","Cicho, mała, nie wiesz, co mówisz. Twój brat to był podły człowiek, zbrodniarz. Im szybciej o nim zapomnisz, tym lepiej.","Cicho, kochana, nie wiesz co mówisz. Twój brat był podłym człowiekiem, przestępcą. Im szybciej o nim zapomnisz, tym lepiej.",0.7125454231565546,0.4426936479943904,0.9327501058578491,0.9368390440940857
Got right cabbaged last night. Head feels like it's full of sauerkraut.,"Tak się wczoraj schlałem, że jeszcze mi się we łbie kręci.",Głowa mi pęka od wczorajszego wieczora.,0.19889991654322492,0.01774239756616722,0.7145925760269165,0.6561353802680969
No one can outrace Speedy Osvald!,Nikt nie prześcignie Szybkiego Osvalda!,Nikt nie dogoni Szybkiego Osvalda!,0.6091925802942221,0.16068568378893033,0.9253764152526855,0.8492730855941772
Valdo!,Valdo!,Valdo!,1.0,0.1778279410038923,0.9999999403953552,0.9928886294364929
She's saying something.,Coś mówi.,Ona przestała.,0.019607843137254985,0.0,0.6780081391334534,0.499923437833786
"Business seems good, even with the baron gone.",Nawet bez Barona interes kwitnie.,"Interesy idą dobrze, nawet bez barona.",0.4024174868690211,0.040824829046386304,0.7471263408660889,0.9172686338424683
I speak of the she-bear and her cub.,O niedźwiedzicy i jej młodym.,Mówię o niedźwiedzicy i jej młodym.,0.9344195588873041,0.5081327481546147,0.9199347496032715,0.9110985994338989
Hey!,Heej!,Hey!,0.14477585906157342,0.0,0.7168521881103516,0.9590830206871033
Ugh… You're better than I thought…,"Uch... Jest lepszy, niż myślałem...",Uff... Jesteś lepszy niż myślałem...,0.6788597109418576,0.11362193664674995,0.9246678352355957,0.9421181678771973
"Don't worry, they'll be fine. And if anything goes wrong, we can wave them off the stage, start our concert early.","Nie martw się, poradzą sobie. A jak coś pójdzie nie tak, damy im znać, żeby zeszły ze sceny, i zaczniemy nasz koncert wcześniej.","Nie przejmuj się, poradzą sobie. A jeśli coś pójdzie nie tak, możemy je odwołać ze sceny i zacząć nasz koncert wcześniej.",0.5933148754986863,0.2701620090939177,0.8760011792182922,0.8951077461242676
What'd they want from you?,Czego od ciebie chcieli?,Czego od ciebie chcieli?,1.0,1.0,1.0,0.9959991574287415
How is everyone?,W domu wszyscy zdrowi?,Jak się macie?,0.04553734061930791,0.0,0.7714024186134338,0.7828584313392639
Done celebrating?,Już się nacieszyłeś?,Czy już świętowanie skończone?,0.18869200003707956,0.0,0.7289894223213196,0.8358286023139954
Wow… truly great story.,Faktycznie... Wyborna opowieść.,Wow… naprawdę świetna historia.,0.12833656811945354,0.0,0.693081259727478,0.9388550519943237
Anyone there?! You can come out! It's safe now!,"Jest tam ktoś żywy?! Jeżeli tak, to może wyjść! Jest już bezpiecznie!",Czy ktoś tam jest?! Możecie wyjść! Teraz jest bezpiecznie!,0.37803300752873104,0.0242999132858935,0.8811565041542053,0.9597092270851135
I wonder if the river's rising.,"Ciekawe, czy rzeka przybierze?",Czy rzeka wzbiera?,0.30813064863914263,0.0814136751754278,0.852411687374115,0.8446006178855896
We must've missed each other. I studied to become a healer under Mother Nenneke.,Musieliśmy się mijać. Uczyłam się u niej na uzdrowicielkę.,"Musiałam cię minąć. Uczyłam się u Matki Nenneke, by zostać uzdrowicielką.",0.5132308987196073,0.09329460218997072,0.8573744297027588,0.8195559978485107
It's really important to my friend here.,Mojemu przyjacielowi bardzo na tym zależy.,To bardzo ważne dla mojego przyjaciela.,0.3952799420624333,0.040824829046386304,0.7936254143714905,0.920514702796936
Angry you want to make peace with your brother? Are the gods of Skellige that cruel?,"Rozgniewają się, że chcesz pogodzić się z bratem? Skelliscy bogowie są aż tak okrutni?","Chcesz obrazić bogów, żeby pogodzić się ze swoim bratem? Czy bogowie Skellige są aż tak okrutni?",0.5755948334634564,0.195647514979229,0.852510392665863,0.8985918760299683
Trying to weasel out of answering again. You rascal.,Znowu się próbujesz wymigać. Nieładnie.,Próbujesz ponownie wykręcać się od odpowiedzi. Ty łotrze.,0.3169720170429198,0.02777619034011792,0.8236987590789795,0.6503231525421143
I do. But that does not mean I've forgotten it.,"Wiem. Co nie oznacza, że o tym zapomniałam.","Wiem o tym. Ale to nie znaczy, że o tym zapomniałam.",0.6610472874396555,0.24808415001701817,0.9271221160888672,0.9571313858032227
You'd go in?,Chcesz tam wejść?,Chcesz wejść?,0.5448354422142986,0.10785809837243004,0.9678238034248352,0.9524477124214172
Fur shreds.,Strzępy futra.,Fur strzępy.,0.35980408139785663,0.0,0.7857956290245056,0.5332444906234741
Hmm. Cuts… made with long claws. Flesh torn clear off.,"Hmm... Rany cięte, jak od długich szponów... A tu wyrwane kawałki ciała...",Cięcia... Zrobione długimi pazurami. Mięso oderwane od ciała.,0.22404547606243527,0.016847111051295396,0.746550977230072,0.6433336138725281
Skellige's got a new king? What of it? Not a man in the Isles can be trusted!,Na Skellige nowy król? I co z tego? Żadnemu z Wyspiarzy nie wolno ufać!,"Co z tego, że Skellige ma nowego króla? Żaden mieszkaniec Wysp nie jest godny zaufania!",0.3433452655492682,0.017395797375642234,0.7850794792175293,0.8793244957923889
Aaaaaaah!,Aaaaaaa!,Aaaaaaah!,0.8022632012593922,0.0,0.9727926254272461,0.9818935394287109
"Don't get accustomed, Nordling.","Nie przyzwyczajaj się, Nordlingu.","Nie przyzwyczajaj się, Nordlingu.",1.0,1.0,1.0,0.9755845069885254
I'd even 'ave thought Hjalmar worthy of the crown if he'd slain the giant himself.,"Może bym i uwierzył, że Hjalmar nadaje się na króla, gdyby sam tego giganta ubił.",I'd even have thought Hjalmar worthy of the crown if he'd slain the giant himself.,0.166142967539153,0.013217947626377298,0.6860873103141785,0.5374144911766052
Aen Seidhe!,Aen Seidhe!,Aen Seidhe!,1.0,0.316227766016838,1.0,0.9915832281112671
"…That they steal from the mouths of their children. And to make matters worse, you cast a curse on them.",...które odjęli od ust własnym dzieciom. A ty jeszcze rzucasz na nich klątwę.,Że okradają usta swoich dzieci. A sprawy mają się jeszcze gorzej – rzuciłeś na nich klątwę.,0.3930078155224744,0.06917184228205472,0.7999534606933594,0.560218095779419
All right. What've you got there?,"No, co tam masz?",Co tam masz?,0.626562928791627,0.17216896116316355,0.9106373190879822,0.9597697257995605
Ye got pissed on mead! 'Twas your own thick skull poundin'!,"Miodu się opiłeś, to ci we łbie łomotało!","To było twoje pijane łebsko, które tak waliło!",0.15618451776790523,0.0,0.7530296444892883,0.5048954486846924
"Uhh, no idea.",Nie mam pojęcia.,"Uhh, no idea.",0.07395061018832509,0.0,0.7095710635185242,0.8266603946685791
Tuirseach!,Tuirseach!,Tuirseach!,1.0,0.1778279410038923,1.0,0.9896089434623718
"Yes, let's.","Tak, chodźmy.","Tak, chodźmy.",1.0,0.316227766016838,1.0,0.9872673153877258
"Go on, chase her! When a woman runs it means she wishes to be caught, desperately!","Eej, goń ją! Kiedy kobieta ucieka, to tylko po to, żeby ją łapać!","Goni ją! Kiedy kobieta ucieka, oznacza to, że chce być złapana, bardzo tego pragnie!",0.5081364141118337,0.18798317647335086,0.831932008266449,0.8907807469367981
Hm. Why did he summon you?,Mhm. I czemu cię wezwał?,Dlaczego cię wezwał?,0.48025689283666867,0.12336445138236939,0.8638635873794556,0.9427898526191711
Small comfort…,Marna pociecha...,Mała pociecha…,0.5162423156128473,0.0,0.7697957158088684,0.9090248942375183
Milk in his belly makes a man smelly.,"Kto pija mleko, ten rzyga daleko.","Mleko w brzuchu sprawia, że człowiek śmierdzi.",0.15090677856656573,0.0,0.6951116323471069,0.5849213004112244
"Claimed not to. But even if they had, they'd not 'ave helped. In Novigrad folk give bleedin' orphans in the street a wide berth so as not to stain their poulaines. What do they care about some dwarf?","Mówili, że nie. A nawet jakby słyszeli, to i tak by nie pomogli. W Novigradzie ludzie przejdą obok krwawiącego dziecka na ulicy, żeby trzewików nie pobrudzić – to co ich obchodzi byle krasnolud?","Twierdzili, że nie widzieli niczego podejrzanego. Ale nawet gdyby widzieli, to by nie pomogli. W Novigradzie ludzie omijają szerokim łukiem żebrzących sierot, aby nie pobrudzić swoich pończoch. Co ich obchodzi jakiś krasnolud?",0.5200700344359618,0.18621831674696812,0.8150922060012817,0.762190043926239
"Is that nice, lying to your elders? My eyes aren't what they once were, but I can see you're three feet tall and walk around barefoot!","Ładnie tak kłamać starszej osobie? Oczy nie te, co kiedyś, ale widzę przecie, że masz trzy stopy wzrostu i boso biegasz!","To miło, że okłamujesz starszych? Moje oczy nie są już takie jak dawniej, ale widzę, że masz trzy stopy wzrostu i chodzisz boso!",0.46229112514119314,0.21800193956058223,0.8227631449699402,0.7199587225914001
Akh akh. Akh akh.,A kche kche!,Nie lubię agresja.,0.03144654088050324,0.0,0.6103112697601318,0.46753719449043274
"Oh, dear mother. Thief!",O matko. Złodziej!,To nie one zaatakowały tych ludzi. Wiwerna królewska musi gdzieś się tu czaić.,0.163707880813144,0.0,0.6622253656387329,0.44446295499801636
True. She'll do whatever she wants - and I'll support her. What about you? Ready to let her live her own life?,"Zgadza się. Będzie mogła zrobić, co zechce – i ja ją w tym wesprę. A ty? Jesteś gotów dać jej wreszcie żyć własnym życiem?",Tak. Zrobi cokolwiek będzie chciała - a ja będę ją wspierał. A ty? Pozwolisz jej żyć własnym życiem?,0.32330499312758876,0.05417573549786305,0.795002818107605,0.9203691482543945
Rrrrrraaargh!!,Wrrrrrraagh!,Rrrrrraaargh!,0.5525819977546841,0.0,0.9189090728759766,0.9705742597579956
No use to me now.,Nie będzie z niego pożytku.,Nie ma dla mnie teraz żadnego pożytku.,0.49343502122642047,0.039281465090051315,0.7879385948181152,0.9217382669448853
"Ooof… For a minute, I actually thought we were doomed.","Uff... Już myślałam, że wszystko szlag trafi.","Oof… Przez chwilę pomyślałam, że już po nas.",0.29270918579418764,0.02777619034011792,0.7404589653015137,0.7079773545265198
"Crumpled sheet. ""…the day, my bloom, when you recall this heart you rent through cruel denial, words of doom…""","Jakaś zmięta kartka. „... lecz wspomnisz, okrutna, serce, któreś złamała odmowy słowem ostrem...”","Pognieciona kartka papieru. ""...dzień, moja kwiecienko, gdy wspomnisz to serce rozdarte przez okrutną odmowę, słowa zagłady...""",0.3396311293356143,0.0,0.7914802432060242,0.6437803506851196
Hide the children! Bar the doors! Quick!,Zabierzcie dzieci! Drzwi ryglujcie! Szybko!,Ukryj dzieci! Zabarykaduj drzwi! Szybko!,0.37330981516644884,0.06389431042462725,0.8685446381568909,0.8627728819847107
"I've got the key right here. Father began building this house for Bernie, but ran out of coin. It's been standing half-finished since.","Mam klucz, proszę. Ojciec zaczął budować ten dom dla Berniego, ale zabrakło nam pieniędzy. Odtąd budowa stoi.","Mam klucz tutaj. Ojciec zaczął budować ten dom dla Berniego, ale skończyły mu się pieniądze. Stoi tak niedokończony od lat.",0.5742889908525607,0.35705835125873997,0.8366789817810059,0.9047671556472778
"Why you even talkin' to him, Duke? I've always maintained two smashed knees are worth a thousand words.","Czemu ty z nim w ogóle dyskutujesz, Diuk? Zawsze mówiłem, że dwa zmiażdżone kolana znaczą więcej niż tysiąc słów.","Dlaczego w ogóle z nim rozmawiasz, książę? Zawsze uważałem, że dwie połamane kolana są warte tysiąca słów.",0.3637317389100348,0.03636967979881175,0.8609516024589539,0.8559793829917908
Would you turn this beautiful act of altruism into a banal bartering of favors?,Chcesz zamienić ten piękny akt altruizmu w ordynarne kupczenie przysługami?,Czy zamienisz ten piękny akt bezinteresowności w banalną wymianę przysług?,0.38421130718272173,0.1122444464861146,0.8320022821426392,0.8771586418151855
The group that hid in the old warehouse… refused to be taken alive.,"Ci co się ukryli w starym magazynie, żywcem wziąć się nie dali...","Grupa, która ukryła się w starym magazynie… odmówiła pojmania żywcem.",0.4047262594453149,0.04044024548098852,0.7550583481788635,0.6035070419311523
You're not exactly bursting with enthusiasm.,Jakoś nie tryskasz entuzjazmem...,Nie jesteś szczególnie entuzjastyczny.,0.2572419927611974,0.0,0.7332403063774109,0.8788068890571594
"Some brick makers live south of here - they call their village Byways. Almost empty now, many have run away. They speak of a monster which kills.","Na południe stąd jest wieś ceglarzy – Stegny. Ostatnio uciekli stamtąd prawie wszyscy mieszkańcy. I opowiadają o potworze, który zabija ludzi.",To nie one zaatakowały tych ludzi. Wiwerna królewska musi gdzieś się tu czaić.,0.13240804637049114,0.008396775394926392,0.6791142225265503,0.44838666915893555
Dwarf? Never suspected he'd be so humble.,"Karłem? No, no, nie podejrzewałem go o taką skromność.","Dwarf? Nigdy bym nie podejrzewał, że będzie tak skromny.",0.4061299121445647,0.023980296761827107,0.7803176641464233,0.8054380416870117
I tire of this conversation. It ends. Now.,Męczy mnie ta rozmowa. Więc ją skończymy. W tej chwili.,Mam już dość tej rozmowy. Kończymy ją teraz.,0.2592892401023909,0.025725069574826766,0.8036741018295288,0.9238814115524292
